tweet_id,text,created_at,user_followers,user_friends,retweet_count,favorite_count
tweet_04001,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-10-20 03:36:00,40771,2797,572,7386
tweet_04002,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-04 01:08:00,31139,4298,79,4308
tweet_04003,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-04-29 09:54:00,12198,2482,3251,2168
tweet_04004,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-05 23:05:00,42859,2045,3971,8160
tweet_04005,"kasus sedang diselidiki, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-25 13:12:00,4142,849,1643,1263
tweet_04006,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-10-13 01:40:00,14110,1512,2090,1116
tweet_04007,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-03-15 18:04:00,19570,4258,3345,6996
tweet_04008,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-08-25 09:45:00,17221,1208,3303,6619
tweet_04009,"situasi tetap aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-03-06 20:45:00,4754,1634,3530,5085
tweet_04010,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-08 08:06:00,29,3643,1781,6857
tweet_04011,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-10 04:21:00,21760,4838,4887,196
tweet_04012,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-10-25 02:22:00,18432,2484,4330,6470
tweet_04013,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-06-27 15:41:00,34165,646,574,9913
tweet_04014,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-04-23 11:23:00,44390,404,4690,1456
tweet_04015,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-09-24 15:26:00,13156,2134,1850,831
tweet_04016,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-10-14 13:22:00,18400,2576,296,6760
tweet_04017,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-10-26 05:04:00,49572,2944,2654,598
tweet_04018,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-05-16 18:00:00,43944,3743,2492,230
tweet_04019,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-02-02 23:02:00,44424,3588,43,7532
tweet_04020,"kondisi kota tertib, kondisi tertib terus dipantau oleh pihak terkait.",2024-07-27 12:56:00,30941,3390,2294,2995
tweet_04021,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-12-01 18:18:00,37119,1644,616,239
tweet_04022,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-12-26 14:05:00,17206,1735,831,3424
tweet_04023,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-01-20 10:48:00,29494,3373,2227,7639
tweet_04024,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-10-08 23:13:00,46484,2922,3520,4380
tweet_04025,"masyarakat tetap waspada, kondisi kota terus dipantau oleh pihak terkait.",2024-06-11 21:57:00,41448,3067,2025,4612
tweet_04026,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-03-25 13:07:00,47343,2921,3255,33
tweet_04027,"terjadi kasus, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-04-02 00:21:00,10391,1992,4743,6271
tweet_04028,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-05-04 16:29:00,1557,467,3315,6707
tweet_04029,"situasi tetap aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-02-24 22:06:00,5184,3571,3803,3938
tweet_04030,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-11-19 11:23:00,7454,3086,3412,2392
tweet_04031,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-03-07 03:25:00,36846,1708,871,3409
tweet_04032,"kejadian tersebut meresahkan warga, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-02 19:13:00,43127,2361,159,6399
tweet_04033,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-01-13 23:35:00,15178,4333,4328,3588
tweet_04034,"terjadi kasus, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-03-02 15:04:00,34237,4435,2451,7331
tweet_04035,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-08-27 16:55:00,44281,4411,1594,9473
tweet_04036,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-10-24 11:17:00,29471,346,4933,4723
tweet_04037,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-12-28 18:56:00,26364,4595,4130,6087
tweet_04038,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-06-19 10:30:00,42707,2583,1558,4000
tweet_04039,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-10-18 09:12:00,28038,2721,4302,1809
tweet_04040,"kondisi kota tertib, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-04-01 00:17:00,48647,2936,2130,4412
tweet_04041,"masyarakat tetap waspada, kondisi tertib terus dipantau oleh pihak terkait.",2024-02-02 11:35:00,47743,4700,1555,8181
tweet_04042,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-01-15 03:02:00,9886,2441,970,746
tweet_04043,"situasi tetap aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-03-08 00:57:00,9220,2583,4111,7148
tweet_04044,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-05-15 20:51:00,30295,1547,2711,7018
tweet_04045,"kasus sedang diselidiki, terkait curanmor. Masyarakat diminta tetap waspada.",2024-03-13 02:33:00,39994,4425,3873,8313
tweet_04046,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-30 16:02:00,18518,436,4974,3777
tweet_04047,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-06-01 06:11:00,26680,2490,100,5398
tweet_04048,"terjadi kasus, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-23 04:54:00,13184,804,3822,5611
tweet_04049,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-12-29 02:03:00,12006,2618,915,4640
tweet_04050,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-09-08 22:49:00,23935,4137,723,1547
tweet_04051,"kejadian tersebut meresahkan warga, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-10-01 00:21:00,46437,2767,3853,4682
tweet_04052,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-11-29 12:53:00,19892,2217,2985,1567
tweet_04053,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-03-05 19:35:00,36969,1531,521,6517
tweet_04054,"pelaku berhasil ditangkap, terkait curanmor. Masyarakat diminta tetap waspada.",2024-01-06 14:21:00,20408,883,593,6272
tweet_04055,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-06-27 14:23:00,18842,4562,2136,6966
tweet_04056,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-03-04 13:51:00,15441,2673,2219,8890
tweet_04057,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-05-21 02:20:00,35672,3422,248,7810
tweet_04058,"situasi tetap aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-04-25 05:55:00,39359,3068,1806,7300
tweet_04059,"keamanan terus ditingkatkan, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-01-23 14:28:00,4660,3880,4400,792
tweet_04060,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-02-09 23:33:00,20891,794,4194,9990
tweet_04061,"situasi tetap aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-11-06 10:03:00,5971,3861,4928,5155
tweet_04062,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-02-15 16:08:00,9231,3611,2711,7940
tweet_04063,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-01-03 14:59:00,5664,4187,880,1172
tweet_04064,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-10-13 12:53:00,26135,4578,3385,1579
tweet_04065,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-25 06:09:00,36622,4702,2390,1419
tweet_04066,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-01-18 03:31:00,23964,1475,3079,5142
tweet_04067,"polisi melakukan patroli, kondisi warga terus dipantau oleh pihak terkait.",2024-11-05 23:06:00,8870,2074,968,5800
tweet_04068,"kondisi kota tertib, kondisi warga terus dipantau oleh pihak terkait.",2024-09-22 13:43:00,21777,4824,3235,5255
tweet_04069,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-01-29 23:50:00,5190,4565,1495,7978
tweet_04070,"kondisi kota tertib, kondisi polisi terus dipantau oleh pihak terkait.",2024-10-01 20:33:00,21700,1240,1058,9362
tweet_04071,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-08-26 23:20:00,10094,2574,4080,6377
tweet_04072,"pelaku berhasil ditangkap, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-30 17:01:00,9037,2541,2525,9176
tweet_04073,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-03-27 08:06:00,17765,3229,1874,3361
tweet_04074,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-11-09 06:44:00,29413,4539,1588,4998
tweet_04075,"warga menjadi korban, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-03 09:12:00,3372,1641,2912,9664
tweet_04076,"warga merasa aman, kondisi warga terus dipantau oleh pihak terkait.",2024-12-23 12:18:00,13278,2517,4514,8450
tweet_04077,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-06-04 23:15:00,38393,1273,939,2376
tweet_04078,"keamanan terus ditingkatkan, kondisi kota terus dipantau oleh pihak terkait.",2024-01-12 18:25:00,11651,3371,3123,8231
tweet_04079,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-08-09 01:17:00,22365,792,1876,4097
tweet_04080,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-07-05 18:46:00,20903,4026,4305,6186
tweet_04081,"kondisi kota tertib, kondisi kota terus dipantau oleh pihak terkait.",2024-01-28 08:20:00,21215,1417,1221,2249
tweet_04082,"kondisi kota tertib, kondisi tertib terus dipantau oleh pihak terkait.",2024-08-21 16:35:00,29038,2553,4603,5185
tweet_04083,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-04-23 16:06:00,18978,1606,4942,5698
tweet_04084,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-25 17:53:00,41084,2732,4726,8165
tweet_04085,"keamanan terus ditingkatkan, kondisi informasi terus dipantau oleh pihak terkait.",2024-11-23 07:26:00,34346,1327,860,741
tweet_04086,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-01-04 03:09:00,4536,3172,1918,7606
tweet_04087,"warga merasa aman, kondisi warga terus dipantau oleh pihak terkait.",2024-04-13 09:07:00,27622,4172,1022,2758
tweet_04088,"pelaku berhasil ditangkap, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-12-25 11:34:00,28465,646,2237,4907
tweet_04089,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-11-15 23:33:00,43906,3111,783,8862
tweet_04090,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-12-08 05:17:00,35821,3177,3782,7057
tweet_04091,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-02-29 07:21:00,11561,1429,4122,2960
tweet_04092,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-09-14 15:32:00,21837,1595,4380,9304
tweet_04093,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-11-04 11:02:00,3917,3736,2192,7685
tweet_04094,"masyarakat tetap waspada, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-05-24 10:16:00,10027,86,93,8186
tweet_04095,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-07-19 09:34:00,28585,1094,623,867
tweet_04096,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-08-21 06:59:00,34293,5,2198,901
tweet_04097,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-10-06 07:22:00,2076,1824,370,2538
tweet_04098,"masyarakat tetap waspada, kondisi aman terus dipantau oleh pihak terkait.",2024-03-18 01:22:00,29438,3326,1138,7720
tweet_04099,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-08-10 21:56:00,46527,3846,4558,4918
tweet_04100,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-06-20 04:48:00,24820,2765,4592,9711
tweet_04101,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-04-18 17:43:00,39234,823,3567,4117
tweet_04102,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-09-26 04:12:00,27201,1878,4307,9965
tweet_04103,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-07-09 07:52:00,34814,1490,2091,5550
tweet_04104,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-31 08:24:00,42885,20,2934,9028
tweet_04105,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-08-20 12:03:00,5822,3349,4456,1208
tweet_04106,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-09-08 02:01:00,993,3315,4001,2127
tweet_04107,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-11-19 04:44:00,30989,1814,4387,2932
tweet_04108,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-09-12 07:58:00,12891,1433,947,1348
tweet_04109,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-08-22 06:50:00,43864,665,3447,2273
tweet_04110,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-16 01:34:00,14853,4665,1605,4739
tweet_04111,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-01-29 00:28:00,27534,342,3943,5450
tweet_04112,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-11-12 19:46:00,5653,947,345,3894
tweet_04113,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-08-28 10:02:00,20783,3617,523,7826
tweet_04114,"kejadian tersebut meresahkan warga, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-05 12:29:00,30915,825,2788,5635
tweet_04115,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-11-19 21:47:00,44322,1388,2306,9372
tweet_04116,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-04-10 06:11:00,28042,442,455,6767
tweet_04117,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-01-31 22:52:00,34290,4743,391,2621
tweet_04118,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-05-31 21:11:00,38819,2462,3600,5210
tweet_04119,"masyarakat tetap waspada, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-05-20 20:24:00,24279,265,2013,9527
tweet_04120,"keamanan terus ditingkatkan, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-06-06 06:28:00,31569,339,2779,8995
tweet_04121,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-04-10 05:31:00,37968,945,3163,9094
tweet_04122,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-07-25 17:00:00,25982,3362,3904,8095
tweet_04123,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-09 05:05:00,24549,1883,2532,5337
tweet_04124,"pelaku berhasil ditangkap, terkait perampokan. Masyarakat diminta tetap waspada.",2024-01-15 14:45:00,2067,682,4946,2974
tweet_04125,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-01-28 05:32:00,18234,1883,1610,7219
tweet_04126,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-08 05:07:00,3324,1383,3077,5340
tweet_04127,"masyarakat tetap waspada, kondisi polisi terus dipantau oleh pihak terkait.",2024-06-14 05:09:00,402,1274,3050,7280
tweet_04128,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-04-22 22:02:00,48374,4799,165,8446
tweet_04129,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-07-07 14:32:00,13250,2267,4340,209
tweet_04130,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-07-01 04:01:00,34324,2039,298,3566
tweet_04131,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-01-10 18:42:00,49214,1428,1627,6043
tweet_04132,"warga menjadi korban, terkait begal. Masyarakat diminta tetap waspada.",2024-06-02 21:20:00,10758,925,1553,8857
tweet_04133,"warga menjadi korban, terkait penipuan. Masyarakat diminta tetap waspada.",2024-10-21 16:05:00,22871,342,3159,8460
tweet_04134,"situasi tetap aman, kondisi aman terus dipantau oleh pihak terkait.",2024-05-21 00:40:00,20367,4962,1336,1667
tweet_04135,"polisi melakukan patroli, kondisi aman terus dipantau oleh pihak terkait.",2024-05-15 12:29:00,45385,3063,444,9589
tweet_04136,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-11-19 11:57:00,18221,3224,4688,4511
tweet_04137,"situasi tetap aman, kondisi aman terus dipantau oleh pihak terkait.",2024-10-23 07:09:00,33462,2942,3711,8532
tweet_04138,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-12-27 02:29:00,11156,1136,4635,1732
tweet_04139,"kondisi kota tertib, kondisi warga terus dipantau oleh pihak terkait.",2024-09-07 06:36:00,4720,492,3819,1441
tweet_04140,"masyarakat tetap waspada, kondisi aman terus dipantau oleh pihak terkait.",2024-11-08 08:30:00,16662,3922,1524,8669
tweet_04141,"pelaku berhasil ditangkap, terkait pencurian. Masyarakat diminta tetap waspada.",2024-03-18 02:36:00,37871,4542,4890,6174
tweet_04142,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-03-10 21:17:00,37164,4468,4581,6698
tweet_04143,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-04-11 19:21:00,8064,82,2898,1108
tweet_04144,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-10-10 13:13:00,8766,2864,301,8300
tweet_04145,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-08-11 08:28:00,5814,4528,4733,3813
tweet_04146,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-11-12 11:40:00,36195,16,4744,3145
tweet_04147,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-09-06 15:02:00,23191,1584,3771,8544
tweet_04148,"kasus sedang diselidiki, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-12 13:05:00,2400,4035,3438,2383
tweet_04149,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-04-22 02:32:00,784,3370,4338,8021
tweet_04150,"polisi mengamankan pelaku, terkait pencurian. Masyarakat diminta tetap waspada.",2024-07-24 19:11:00,40202,718,575,6339
tweet_04151,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-11-23 16:42:00,47360,2381,2205,9109
tweet_04152,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-03-27 14:37:00,24995,3012,2952,6870
tweet_04153,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-04-07 21:38:00,17591,2342,3216,3193
tweet_04154,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-01-28 06:59:00,19559,1095,249,141
tweet_04155,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-09-13 08:15:00,16873,2695,4096,5999
tweet_04156,"kondisi kota tertib, kondisi aman terus dipantau oleh pihak terkait.",2024-03-22 06:37:00,659,1898,2856,5578
tweet_04157,"warga merasa aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-11-16 11:05:00,8605,3977,4032,1546
tweet_04158,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-12-04 11:23:00,23328,3328,174,7105
tweet_04159,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-09-20 18:43:00,2100,465,2752,148
tweet_04160,"keamanan terus ditingkatkan, kondisi tertib terus dipantau oleh pihak terkait.",2024-09-26 04:26:00,28680,3690,3206,1109
tweet_04161,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-07-31 12:43:00,41982,4120,3106,3936
tweet_04162,"polisi mengamankan pelaku, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-05-22 09:49:00,22943,1536,303,5148
tweet_04163,"masyarakat tetap waspada, kondisi kota terus dipantau oleh pihak terkait.",2024-09-11 07:43:00,41778,952,3951,765
tweet_04164,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-01-02 17:36:00,30995,3567,1262,6393
tweet_04165,"warga merasa aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-03-25 06:32:00,48587,2936,2781,2612
tweet_04166,"kondisi kota tertib, kondisi berita terus dipantau oleh pihak terkait.",2024-01-28 15:20:00,31956,2853,4688,4786
tweet_04167,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-20 06:46:00,45471,3167,3365,1416
tweet_04168,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-12-07 23:07:00,8517,3248,1507,9710
tweet_04169,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-22 10:49:00,39112,2627,856,5565
tweet_04170,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-11-11 07:19:00,1804,3070,2720,6826
tweet_04171,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-09-15 05:51:00,42397,2197,1777,3536
tweet_04172,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-08-23 07:40:00,48148,2233,1979,2076
tweet_04173,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-02-07 01:47:00,11301,4362,3829,4114
tweet_04174,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-04-10 06:31:00,33005,4476,4831,4352
tweet_04175,"keamanan terus ditingkatkan, kondisi tertib terus dipantau oleh pihak terkait.",2024-03-20 04:50:00,12998,703,437,5819
tweet_04176,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-12-03 16:02:00,21530,964,1839,8469
tweet_04177,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-05-26 11:06:00,42475,3926,2714,1347
tweet_04178,"warga merasa aman, kondisi warga terus dipantau oleh pihak terkait.",2024-03-07 23:21:00,3970,1757,2505,5096
tweet_04179,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-09-19 11:00:00,19073,1042,911,2096
tweet_04180,"pelaku berhasil ditangkap, terkait curanmor. Masyarakat diminta tetap waspada.",2024-06-12 10:09:00,33854,2108,4974,3527
tweet_04181,"keamanan terus ditingkatkan, kondisi patroli terus dipantau oleh pihak terkait.",2024-04-15 05:04:00,16722,3237,3477,7124
tweet_04182,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-01-11 05:02:00,35599,1470,3225,2380
tweet_04183,"masyarakat tetap waspada, kondisi aman terus dipantau oleh pihak terkait.",2024-09-02 10:09:00,32681,3254,2142,3388
tweet_04184,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-12-30 05:35:00,10856,477,1638,5127
tweet_04185,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-25 16:09:00,6034,1441,3571,6375
tweet_04186,"kejadian tersebut meresahkan warga, terkait korupsi. Masyarakat diminta tetap waspada.",2024-06-08 14:19:00,49279,1545,2770,566
tweet_04187,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-11-06 08:59:00,38579,4395,4815,5500
tweet_04188,"terjadi kasus, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-21 10:25:00,12109,4219,4079,312
tweet_04189,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-07-16 05:44:00,42535,4773,398,6630
tweet_04190,"warga menjadi korban, terkait curanmor. Masyarakat diminta tetap waspada.",2024-07-23 23:11:00,26944,676,2619,7919
tweet_04191,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-07-15 07:16:00,33865,1147,4381,5124
tweet_04192,"kondisi kota tertib, kondisi kota terus dipantau oleh pihak terkait.",2024-12-26 05:23:00,23675,4634,1555,7054
tweet_04193,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-15 07:00:00,10378,675,4594,1855
tweet_04194,"polisi melakukan patroli, kondisi berita terus dipantau oleh pihak terkait.",2024-12-03 00:54:00,13607,1693,4431,569
tweet_04195,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-07-27 04:52:00,45379,32,1029,6616
tweet_04196,"situasi tetap aman, kondisi aman terus dipantau oleh pihak terkait.",2024-08-03 16:45:00,18481,685,374,3045
tweet_04197,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-06-12 10:05:00,33583,3044,278,1405
tweet_04198,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-01-03 09:29:00,33210,1014,3849,5191
tweet_04199,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-11 22:39:00,9137,3523,3787,2768
tweet_04200,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-01-29 08:16:00,19329,4813,4445,2367
tweet_04201,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-05-22 00:28:00,26413,3727,2580,4597
tweet_04202,"keamanan terus ditingkatkan, kondisi tertib terus dipantau oleh pihak terkait.",2024-01-27 10:16:00,47092,4811,3003,8303
tweet_04203,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-02-22 22:02:00,20389,1895,306,8312
